Carmen Salas||3||21 de abril de 2022||No logro entrar a la aplicación... Me marca error llevo varias semanas así..||0
Gilberto Cristobal Zurita Lopez||5||28 de mayo de 2022||Super deberían comprar un mejor teléfono, a mi me funciona de maravilla,||0
Un usuario de Google||1||20 de marzo de 2020||No me funciona la app, al querer iniciarla se queda cargando y no entra. En un Samsung A50||3
carlos inda chavez||1||20 de mayo de 2021||Desde que actualizaron app no puedo hacer transfer ni otros movimientos.||1
Kevin Sykes||1||12 de marzo de 2021||No sirve para nada, deberían de mejorarla para facilitar el manejo||0
Lety Otra vez||1||25 de junio de 2020||Se actualizo y pareciera que la ubiese decinstalado, no me deja ingresar aunque rellene los datos de nuevo||0
Un usuario de Google||2||28 de marzo de 2020||La aplicación esta fallando no se carga y no permite accesar a la banca||0
Miriam De La Cruz Cornelio||1||12 de julio de 2020||Esbuna porquería estaba mejor la otra versión la actualización lo hecho todo a perder ni siquiera me deja accesar||0
Un usuario de Google||1||11 de julio de 2019||se tarda mucho en entrar solo me aparece que carga y asi por horas simplemente un asco||0
Zaida iridian Carreon lopez||1||12 de julio de 2020||No puedo ingresar me dice que la aplicación compartamos móvil es invalida que alguien me ayude!!!||0
Ali Zavala||5||21 de junio de 2020||Presentaba un error y era porque no se había actualizado la aplicación.||0
Un usuario de Google||1||26 de diciembre de 2019||No puedo acceder a la aplicación después de poner mi fecha me dice error y ya no puedo acceder||6
Maria Martinez||5||10 de marzo de 2022||Hasta el momento un excelente servicio desde el personal de calle como el del banco||0
Joaquín Azpeitia||5||16 de septiembre de 2021||Muy buen servicio y facilidad para nosotros los usuarios.||2
Kary Orozco||1||26 de junio de 2020||No funciona queda solo cargando.despues de ingresar datos||0
Cristian Saldivar||1||26 de abril de 2022||La aplicación no me deja acceder de forma correcta me pide datos y al final me saca marca error 🙄||0
Eddy santiago Juárez González||1||3 de agosto de 2022||No sirve está fallando y tardan en resolver el fallo||0
Sonia Garabito||3||22 de agosto de 2020||Porfavor hagan algo .. intento ingresar y solo se queda cargando ya tiene días k no logró ingresar . Que molesto en serios||0
Zoe Salazar||1||21 de abril de 2022||Semanas sin poder usarla!!! Es increíble que no hayan dado solución y leo que somos muchísimos los afectados, hoy 21 de abril sigue sin funcionar cuando han descrito en comentarios anteriores que solucionarían en 36 horas.||0
Sandy Enau Tolentino Zarate||4||6 de mayo de 2021||Ya no permite abrir la aplicación con la nueva actualización||0
Un usuario de Google||5||12 de julio de 2019||Es una aplicación de lo mejor muy útil la recomiendo al 100 nunca me ha fallado.||0
Rogelio Carranco Salinas||1||6 de junio de 2021||muy mal van de mal en peor ahora no se puede comprar tiempo aire te saca de la aplicación||0
Fernando Olvera||4||20 de abril de 2022||A TODOS LOS QUE NO SE PUEDEN REGISTRAR, ME MANDARON MENSAJE QUE INGRESARA A SU PAGINA OFICIAL DE INTERNET Y QUE AHI BUSQUE LA OPCIÓN DE DESCARGAR COMPARTAMOS MÓVIL, SE DESCARGA UN INSTALADOR, DAS PURO CONTINUAR Y YA TE DEJA REGISTRARTE||0
Angelica Velasco||1||18 de marzo de 2022||Muy mala la aplicación. Para todo dice que mejor llames a atención a clientes.||2
Cruz Ramon Ruiz||5||19 de diciembre de 2022||Uno de los mejores bancos en la actualidad trabajamos de años con Compaetamos en los prestamos aunque es mi eaposa la del grupo ahi est@mos trabajando con Compaetamos Banco. Feliz años||0
Un usuario de Google||4||4 de abril de 2019||es muy sencillo tener el control y ahorrar ☺😃||1
Karyna Azamar||1||26 de abril de 2022||Instale la app porque me la recomendaron de utilidad, pero no me deja ingresar datos a la app me marca error , y nadamas no pude||0
Un usuario de Google||5||5 de junio de 2019||excelente para hacer transferencia o para realizar cualquier operacion desde cualquier luegar||8
Un usuario de Google||1||17 de febrero de 2020||Pesimo servicio, promotores te la venden como la mejor tarjeta y cuando quieres usar la aplicacion te hacen marcar un 800 solo para estar por 20 minutos y al final te digan de 2 a 3 dias sabremos x q le sale SIN CONEXION pesima aplicacion pesimo servicio||17
Daisy Riquer||1||12 de mayo de 2021||Pésima app ahora no deja hacer transferencias y acabo de ir al banco a activar el token ..me pide activar mi localización y ya está activa||0
Moto MotoG2||1||29 de noviembre de 2021||No me deja hacer recargas... Mal servidor! Además no hay respuesta ni atención. No la instalen ni compren el kit que ofrecen. Saludos.||0
Anallely Hernández Montes||1||8 de mayo de 2022||Fatal, no me permite registrarme, ya llamé y me dice que es un problema de actualización||0
Jazmin Lopez Jimenez||1||3 de abril de 2022||Pesima aplicación, no deja activar la tarjeta siempre marca error||0
SANDRA BETANZO||1||6 de mayo de 2021||Pésima app, ni con la actualización puedes acceder a la opción de consulta de dinero móvil||0
Maribel Alonso||2||23 de julio de 2022||Si actualización es una porquería falla siempre aparte como no tienen suficientes sucursales||0
Dulce Ortiz||1||15 de enero de 2022||Muy mala la verdad e querido entrar y no me llega el código de verdad es pecima llevo una hora intentándolo y nada que me deja||1
Geovany canto gongora||1||2 de noviembre de 2021||Ya llevo un mes queriendo instalar la app y nada se queda en validando número de teléfono y nunca me llega el código||0
Un usuario de Google||3||23 de diciembre de 2019||Pues por comentarios buena ,pero requiero descargar la app en otro dispositivo y no me aparece la aplicación como aquí y requiero hacerlo en el otro móvil , como le hago ??||0
Joaquín Villarauz Hernández||1||24 de junio de 2020||Cuando se pierde la contra seña solo 2 mim. .y muchos errores.||0
Un usuario de Google||2||19 de marzo de 2020||Cambie de cel y en este ya la descargue , c keda cargando y de ahí no pasa... ayuda||0
Jesus Leon||1||19 de marzo de 2021||No esta actualizada la app, las tasas de interes e ISR no son las mismas con respecto a su Pagina Web||0
Beatriz Sanchez||1||3 de abril de 2022||Muy mal app no me deja ingresar mis dato me dice que algo esta mal solo pone error 😠😠||1
Un usuario de Google||1||7 de abril de 2020||Me da error cuando quiero registrarme y todos mis datos están correctos||0
ALICIA LOPEZ||5||1 de marzo de 2023||Muy buena Y fácil de husar||0
Flor Eunice Barroso Santiago||1||13 de abril de 2022||No sirve ahora no deja entrar antes era magnífica pero falla y dicen que en 4 días lo intente ya que sean vacaciones y no allá manera de ir a sucursal||0
Un usuario de Google||2||28 de septiembre de 2018||No me deja ingresar, dice que está versión de compartamos móvil es inválida!||1
Margarita Concepción Orozco Dighero||5||11 de abril de 2021||UNA GRAN APLICACIÓN, ES EXCELENTE Y TIENE TODO LO QUE NECESITAS!!!!😃||0
Un usuario de Google||2||22 de enero de 2020||Lo desinstale por error ya hora solo me marca cargando y no puedo hacer mis tranferencias||0
Diana Patiño||1||2 de junio de 2021||No sirven estas aplicaciones, y que molesto que no pueda ser una sola app para todo!!!||0
Filiberto garcía||5||21 de abril de 2022||Llamen a compartel es muy fácil ahí les resuelven el problema, ya puedo hacer todo otra ves estoy al 100||0
jose alberto chale santana||2||29 de diciembre de 2022||Solo que ahora no te da la opción de recargar paquete.||0
Reinita Pablo||1||10 de septiembre de 2022||La verdad que es pésima yo quiero entrar y Nada más no me deja que mis datos están incorrecto cuando los estoy poniendo bien||0
Un usuario de Google||1||9 de mayo de 2019||es una buena aplicación pero falla muchísimo al abrirla, ojala puedan mejorar ese aspecto||0
cecia martinez||1||22 de enero de 2023||Si pudiera no le pongo ninguna ⭐ ni siquiera me permite registrarme, pésimo||0
haniS lOve||1||16 de mayo de 2021||Descargue la app hace tres días y ni siquiera da opción de ingresar||0
Hermy Curiel||1||1 de abril de 2022||No deja entrar ya puse varias veces mis datos y nada definitivamente no sirve la voy a desinstalar||2
Artemio Velasco cruz||2||28 de diciembre de 2022||Por el momento no se puede para recargar||0
Un usuario de Google||1||4 de abril de 2020||No abre, solo dice cargar, chafa para equipos nuevos no abre||0
cruzmary m.m.q||2||15 de septiembre de 2021||No pude m dise q un error se pasan si están todos los datos bien||2
DALIA Espindola||1||18 de octubre de 2020||No funciona con su nueva actualización, no me. Deja hacer movimientos...||1
Jorge Gtz.||1||7 de octubre de 2021||Se traba mucho si la ocupas y cierras ya no se puede abrir mal servicio||0
pita the killer||1||22 de junio de 2022||E querido registrarme y me pone que uno un error trato de comunicarme y me ponen es espera y nada que resuelven pesima aplicacion||0
Maria Del Pilar Perez Morales||4||26 de junio de 2020||Lo malo es que no se actualiza al día y los datos no son reales o actuluzados||0
Un usuario de Google||1||4 de junio de 2019||horrible app deberian mejorarla si no oara que tiene esta app he intentado registrarme y solo se queda cargando espantosa||0
Daniel Flores||5||2 de marzo de 2023||exelente app para las inversiones a plazo fijo||0
Un usuario de Google||1||24 de septiembre de 2019||Me dice q la versión de esta aplicación es invalida necesito usar la banca de inmediato ayuda porfavor||0
laus Peralta||1||5 de agosto de 2021||Pésima aplicación no puedo ver mi saldo, no puedo transferir, no puedo activar mi tarjeta y no puedo hacer uso de mi dinero 🙁 no la recomiendo||0
Yuli Aguilar||1||12 de junio de 2022||No puedo instalar la app ya llevo mucho tiempo asi, ya me cayo mal cochina app, no debería de llevar ni una sola estrella||0
Julio Chagala macario||5||12 de noviembre de 2022||Muy útil tanto para retirar como para retirar y ni se diga para aser transferencia||0
damara caballero||1||26 de octubre de 2021||pésima app tengo dos días batallando con ella y marco al número que me dan y voy a oficinas y no me ayudan a solucionar nada sigue igual sin dejarme entrar 😡 ya me hicieron restablecer mi contraseña 3 veces y nada||0
ANA LILIA FLORES||5||14 de diciembre de 2021||Excelente servicio y fácil de nanejar||0
David Guevara||1||5 de mayo de 2021||Mal no me deja entrar solo dise la aplicación a dejado de funcionar 😕||0
Un usuario de Google||1||25 de septiembre de 2019||Descarge la aplicacion xk la necesito pero no ahora no m deja abrir ya ingrese num. Celular, num. D tarjeta y fecha de nacimiento y no abre||0
Alexander Cabrera||1||24 de mayo de 2020||Error en la aplicación, no inicia... corrijan||1
Maria Perez||1||2 de abril de 2022||No e podido ni entrar ala aplicación ya fuy a oficinas y ni hay se pudieron meter||1
Sandra Montoya||5||6 de abril de 2021||Cómo puedo hacerle para poner la aplicación de compartamos si cuando di de alta mi tarjeta di un número de casa porque no tenía en ese momento celular como le puedo hacer||0
Un usuario de Google||3||1 de febrero de 2020||Me podrían decir si hay problemas con la aplicación porque no me deja entrar. Gracias||0
Un usuario de Google||2||4 de diciembre de 2019||No me habre la app solo se queda cargando y tengo buena conexion de internet.||3
Yara Vázquez||1||19 de agosto de 2022||Disculpen pero que mal la aplicación, no me permite acceder dice q presenta problemas y necesito urgente utilizarla solo me saca de la aplicación||0
Jackie Lopez||1||15 de mayo de 2021||No sirve la aplicación pones contraseña y te saca, fatal!!||0
Caro Contreras||1||3 de agosto de 2022||Pésima aplicación.la dessistale de otro equipo y en el nuevo ya no deja y hable y solo me dicen que espere.ponganle más empeño a sus app||0
Yesenia Naranjo de la fuente||1||18 de julio de 2020||Hace 5 dias la estaba ocupando y ya no me deja acceder a la app marca error y me urge por favor 😭😭😭.||0
Iuit Abigail||1||26 de octubre de 2021||Todo iba muy bien hasta que tuve que activar la otra aplicación ahora no puedo entrar a esta 🤬🤬🤬||0
Un usuario de Google||1||1 de febrero de 2020||Me gustaba esta app pero ahora no entra la aplicación. Por favor corrijan estoy atrasando mis pagos||0
Un usuario de Google||5||14 de diciembre de 2019||Muy fácil de usar, las operaciones se reflejan de manera inmediata||44
Un usuario de Google||1||2 de abril de 2020||No abre solo dice abriendo y ahí se queda muy mala.||0
Flor Adan||1||9 de septiembre de 2021||Siempre me aparece error y no puedo abrir la aplicación||0
Un usuario de Google||1||13 de febrero de 2019||no se abre solo se queda en cargando||0
Mit Torres||1||19 de noviembre de 2022||Es un horror su app nunca me dejo entrar||0
Laura Saucedo||5||23 de noviembre de 2022||Increíble,bien detallado||0
Jorge Rodríguez||5||28 de noviembre de 2022||Muy buena tarjeta. La recomiendo||0
jorge cervantes||1||25 de diciembre de 2022||Cómo checo la vigencia de mi paquete y los megas disponibles?||0
